Can I access the student handbook online if I misplace my physical copy?,"Yes! LSPU provide the student handbook in digital format on their official website and official facebook page, allowing you to access it anytime and anywhere.	"
Are there guidelines on academic appeals or grade disputes in the student handbook?,"Yes! the student handbook often includes information on the process of appealing grades, resolving academic disputes, and seeking resolution for concerns related to academic evaluation"
How can I use the student handbook to familiarize myself with campus resources and facilities?,"The student handbook typically provides an overview of campus resources, such as libraries, research centers, laboratories, and other facilities, along with their locations and operating hours."
Can I find information about campus housing and accommodation in the student handbook?,"Yes! the student handbook often includes details about on-campus housing options, application procedures, rules, and regulations related to student residences."
"Are there guidelines on internships, cooperative programs, or experiential learning opportunities in the student handbook?","Yes! the student handbook may contain information about internships, cooperative education programs, and other experiential learning opportunities, including eligibility criteria and application procedures."
Are there policies and guidelines for student conduct on social media platforms in the student handbook?,"Yes! many student handbooks include guidelines on responsible and respectful use of social media platforms, highlighting potential consequences for engaging in inappropriate or harmful behavior online.	"
Can I find information about student health insurance or healthcare services in the student handbook?,"Yes! the student handbook may provide information about student health insurance options, requirements, and details about healthcare services available on or near campus.	"
What is the definition of a new student?,It is a student who is enrolled in the university for the first time.
How is a transferee students defined?,It is a student who had partly finished his/her course in other schools and satisfied the college's weighted average. All subjects taken shall be credited if compared with the university subjects.
What is a cross-enrollee student?,It is a student that is currently enrolled in another campus/school and is permitted to enroll in the university to earn credit units or vice versa.
Who is considered a foreign student?,A student can be considered as a foreign student if whose citizenship is not Filipino and currently enrolled in any degree program of the university.
Are foreign students allowed to enroll in any degree program at the university?,Yes! Foreign students can enroll in any degree program offered by the university.
How would you define a returnee student?,A returnee student is a type of student who is previously enrolled in the University and after having stopped without enrolling elsewhere or has valid leaves of absence for the period durng which the student discontinued the studies and is not disqualified from continuing their university studies.
What is the definition of a freshman based on the curriculum level?,A freshman is a student who has earned a total or fewer than twenty-five percent (25%) of the entire units required in the whole course.
How would you define a sophomore based on the curriculum level?,A sophomore is a student who has earned a total of twenty-five percent to fifty percent (25% - 50%) of the total units required in the entired course.
What distinguishes a junior from other curriculum levels?,A junior student is a type of student who earned fifty to seventy-five (50% - 75%) or more of the total units required in the entire course.
When does a student become classified as a senior?,A student will be classified as a senior if he earned seventy-five (75%) or more of the total units required in the entire course.
What is the definition of a full-time or regular student based on the placement criteria?,A full-time or regular student is a student who carries the full load for a given term/semester/summer term prescribed in the curriculum in which he is enrolled each semester.
How would you define an irregular student based on the placement criteria?,An irregular student is a student who carries less than the full load prescribed in the curriculum at a given time.
What distinguishes an irregular student from a regular student?,"Simply, an irregular student has less than the full load prescribed in the curriculum than the full-time/regular student who carries the full load for a given term/semester."
"What is meant by the term ""accommodation capacity"" in relation to admission to the university?",This means that admission to this University shall be limited to the number of students for whom adequate facilities and competent faculty members are available to provide better instructions.
"Are all students eligible for free higher education, or are there specific criteria that need to be met?",Yes! All students who are either currently enrolled at the time of the affectivity of the Universal Access to Quality Tertiary Education Act of 2017 are eligible for free higher education based on the Article 2 Section 1 of the Student Handbook of 2020.
What are the institutional qualifications that students need to meet to receive the benefits of free higher education?,Students are eligible to receive the benefits stipulated in Section 1.2. provided that they qualify the admisson and retenton policies of the University.
What is the policy regarding non-discriminatory admission to the university?,"Based on the Article 2 Section 2, no student shall be denied admission to the University by reason of age, sex, gender, nationality, belief, or political affliation. Equal opportunity is also granted to persons with disabilities (PWDs), differently-abled, indigenous people, solo parents, and people with special concerns; they are likewise admitted for enrollment."
What guidelines determine the admission of international students to the university?,"International students may be admitted to the College of their choice in accordance with the guidelines set by the Philippine Bureau of Immigration (BI), Commision on Higher Education (CHED), and the University. Provided further that Filipino applicants have priority over them, and finally, a reciprocal agreement exists between the foreigner's country and the Philippines."
What are the requirements for non-immigrant or foreign student applicants who graduated from a high school abroad?,The foreign applicant must be a graduate of recognized secondary schools or colleges in their country of origin and submit complete documents. Transferees must show records or proofs of current registration or completion of term course.
What are the minimum requirements for the General Certificate of Education (GCE) Examination and Scholastic Aptitude Test (SAT) for foreign student applicants?,"The minimum requirements for the General Certifcate of Education (GCE) Examination is ""3 ordinary level passed and two advanced levels passed"", while Scholastic Aptitude Test (SAT) is a minimum total score of 1200."
Are there any English language proficiency requirements for non-native English-speaking foreign student applicants?,"Yes, they are required to have at least earned a minimum sscored of 500 in the Test of English as Foreign Language (TOEFL) or completion of the Intensive English Language Course (IELP) at LSPU or another reputable English Language training institution to equip the students with their Basic Interpersonal Language Skills (BICS) and Cognitive Academic Language Proficiency (CALP)."
Do Filipino applicants who graduated from a secondary school abroad have the same admission requirements as international students?,"Yes, they must satisfy the same requirements as those for international students."
"What credential requirements must all applicants, both new and old students, fulfill for enrollment?","No applicant for enrollment, whether old or new student, is allowed without presentation of proper credentials."
What are the different admission examinations administered by the Guidance Office?,"The different admission requirements admiistered by the Guidance Office that the students should pass are Admission Test, University Qualifying Examinations, and an Interview. Also, the results shall satisfy the required standards of the chosen College."
What is the purpose of the admission test and university qualifying examination?,It aims to measure the ability of the students and also the readiness and the competencies of students for the university.
How is percentile rank used in determining eligibility for enrollment?,Percentile Rank is used in determining eligibility for enrollment in their chosen field of study and are subjected to the College's screening policies.
What are the general weighted average (GWA) requirements for priority courses in the College/Department qualification policy?,"The GWA requirements for priority courses are: 85 and above for Accountancy, Engineering, Nursing, Information Technology, Psychology, Biology, Mathematics, Criminology, Agriculture, Teacher Education, and other Board Programs, and lastly, 82 and above for Hotel Restaurant Management, Tourism, and Industrial Technology."
Can a student be admitted to classes without a Certificate of Registration (COR) or an official document certifying their enrollment?,No student should be admitted to classes uless the Certificate of Registration (COR) or a document certifying that the students are officially enrolled had been duly signed by the concerned authorities.
What are the requirements and procedures for transferring to another college within the university?,"Those who intend to transfer to another College should satisfy its grade requirements. The prescribed forms for transfer should indicate a valid reason with an attached copy of grades and a recommendation letter from the previous Dean with a courtesy copy furnished to the registrar. Approval of the College Dean and the Registrar should be acquired before twelve percent (12%) of the regular class meeting for the terms is held. Finally, the student must have completed in the State University no less than sixty percent (60%) of the program's units and seventy-five (75%) if running for honors. (Also see Residency)."
What conditions must be met for students to shift from one course to another within the university?,"The conditions that need to be met for students to shift from one course to another are: No failure of greater than 6 units during the semester, No failure in the course/major-related subjects, and a filled out shifting form from the Office of the Registrar."
What are the basic requirements for freshmen seeking admission to the university?,"The basic requirements for freshmen seeking admission to the university are: Report Card (DepEd Form 138), Permanent Record (DepEd Form 137), physical, medical, and drug testing examinations certified by a government physician, certifying the applicant’s fitness to do University work, Certificate of Good Moral Character, three (3) latest 2x2 pictures, and photocopy of birth certificate issued by PSA or NSO."
What documents or certificates are required for student transferees seeking admission?,"The documents or certifiicates required for student transfereess seeking admission are: Transfer Credential/Honorable Dismissal from the last school attended, Transcript of Records, physical, medical, and drug testing examinations certified by a government physician, certifying the applicant’s fitness to do University work, Certificate of Good Moral Character, three (3) latest 2x2 pictures, and photocopy of birth certificate issued by PSA or NSO."
What are the conditions and limitations for non-degree students who wish to take credit courses on the graduate or undergraduate level?,"A degree holder or undergraduate student who is not currently enrolled in any other higher learning institution may be allowed to take the credit courses on the graduate and/or undergraduate level, respectively, provided that this student satisfies the appropriate requirements for admission to the college. He/she should not be allowed to enroll for more than one semester, except by special permission of the dean of the college concerned and the university registrar."
Under what circumstances can a mature student be admitted as a special student?,"Even if he/she does not fully satisfy the university entrance requirements, a mature student may be admitted as a special student and may enroll for any subject that is, in the dean's opinion, has the necessary information or ability to pursue profitably. He/she should not be allowed to enroll for more than nine (9) except by special permission from the VPAA."
LSPU VISION,"The LSPU is a steward of resources through its appropriate, efficient, and effective management and utilization, allowing for impactful and sustainable services in terms of instruction, research, extension, and production that enable communities to attain self-sufficiency."
LSPU MISSION,The Laguna State Polytechnic University is a center of productive and sustainable educational services that promote positive societal impacts and better quality of life.
LSPU QUALITY POLICY,"LSPU delivers quality education through responsive instruction, distinctive research, sustainable extension, and production services. Thus, we commit to continually improve to meet applicable requirements to provide quality, efficient and effective services to the university stakeholders’ highest level of satisfaction through an excellent management system imbued with utmost integrity, professionalism, and innovation."
LSPU HISTORICAL DEVELOPMENT AND OFFICIALS?," The Laguna State Polytechnic University (LSPU) was initially established in 1952 as a provincial secondary school known as Baybay Provincial High School, the first public high school in the shoreline district of Laguna de Bay. In 1957, it was converted into Baybay Agricultural and Vocational School (BNAVS) by Republic Act (RA) No.1807."
Undergraduate programs/curriculars?," College of Arts and Sciences (CAS), College of Business Management and Accountancy (CBMA), College of Computer Studies (CCS), College of Criminal Justice Education (CCJE), College of Hospitality Management and Tourism (CHMT), College of Industrial Technology (CIT), College of Nursing and Allied Health (CONAH), College of Teacher Education (CTE)"
New Student,A student who is enrolled in the university for the first time.
Transferee Student?,A student who had partly finished his/her course in other schools and satisfied the college's weighted average. All subjects taken shall be credited if compared with the university  subjects.
Cross-enrollee Student?,A student currently enrolled in another campus/school is permitted to enroll in the university to earn credit units or vice versa.
"Foreign Student? ",A student whose citizenship is not Filipino who enrolls in any degree program of the university.
Returnee Student?," A student who is previously enrolled in the University and after having stopped without enrolling elsewhere or has valid leaves of absence for the period during which the student discontinued the studies and is not disqualified from continuing their university studies."
Freshmen Students?,"A student who has earned a total or fewer than twentyfive percent (25%) of the entire units required in the whole course. "
Sophomore?,"A student who has earned a total of twenty-five percent to fifty percent (25%-50%) of the total units required in the entire course. "
Junior?,"A student who has earned fifty to seventy-five (50%-75%) or more of the total units required in the entire course. "
Senior?,A student who has earned seventy-five (75%) or more of the total units required in the entire course.
Full time/Regular?,"A student who carries the full load for a given term/semester/summer term prescribed in the curriculum in which he is enrolled each semester. Credits earned in some of the required subjects will be added to those taken to determine status. "
Irregular?,A student who carries less than the full load prescribed in the curriculum at a given time.
What is the Accommodation Capacity?,"Admission to this University shall be limited to the number of students for whom adequate facilities and competent faculty members are available to provide better instruction. "
"What is Free Higher Education? ","All students who are either currently enrolled at the time of the affectivity of the Universal Access to Quality Tertiary Education Act of 2017 or Unified Financial Assistance System for Tertiary Education Act, or UniFAST (Republic Act No. 10687) shall enroll at any time after that in a course leading to a bachelor’s degree in the University shall be exempt from paying tuition and other school fees for units enrolled in. 1.3. Institutional Qualifications. Students are eligible to receive the benefits stipulated in 1.2. provided that they qualify the admission and retention policies of the University."
Non-discriminatory Admission?,"No student shall be denied admission to the University by reason of age, sex, gender, nationality, belief,  or political affiliation. Equal opportunity is also granted to persons  with disabilities (PWDs), differently-abled, indigenous people, solo  parents, and people with special concerns; they are likewise admitted for enrolment."
"What are the Credential Requirements? ","No applicant for enrolment, whether old or new student, is allowed without presentation of proper credentials."
What is the Admission Examinations?,"Student applicants should pass the following admission requirements administered by the Guidance Office:  Admission Test. It aims to measure the ability of the students., University Qualifying Examination. It aims to measure the readiness and the competencies of students for the university, Results shall satisfy the required standards of the chosen College, An interview is also a part of the admission, "
Pledge of Compliance?,The student and the parent/guardian should sign the pledge that the student will abide/comply with all the university's rules and regulations. Refusal to take this pledge or violation of its term shall be sufficient for summary dismissal or denial of admission.
Certificate of Registration?,No student should be admitted to classes unless the Certificate of Registration (COR) or a document certifying that the students are officially enrolled had been duly signed by the concerned authorities.
Transferring?,"Those who intend to transfer to another College should satisfy its grade requirements. The prescribed forms for transfer should indicate a valid reason with an attached copy of grades and a recommendation letter from the previous Dean with a courtesy copy furnished to the registrar. Approval of the College Dean and the Registrar should be acquired before twelve percent (12%) of the regular class meeting for the terms is held. Finally, the student must have completed in the State University no less than sixty percent (60%) of the program's units and seventy-five (75%) if running for honors. (Also see Residency)."
Foreign Students Admission?,"International students may be admitted  to the College of their choice in accordance with the guidelines set  by the Philippine Bureau of Immigration (BI), Commission on  Higher Education (CHED), and the University. Provided further  that Filipino applicants have priority over them, and finally, a reciprocal agreement exists between the foreigner’s country and the  Philippines. Expressly, international student visas may be accepted  for regular students upon compliance with the following requirements and policies:"
Freshmenn Requirements?,"Report Card (DepEd Form 138), Permanent Record (DepEd Form 137), physical, medical, and drug testing examinations certified by a government physician, certifying the applicant’s fitness to do University work, Certificate of Good Moral Character (the last school attended), three (3) latest 2x2 pictures, photocopy of authenticated birth certificate/marriage certificate (for married female students only) issued by the Philippine Statistics Authority (PSA), formerly National Statistics Office (NSO), Alternative Learning System (ALS)/Philippine Educational, Placement Test (PEPT) results (to graduates of any of these  programs)"
What is a Non-degree Students?,"A degree holder or undergraduate student who is not currently enrolled in any other higher learning in-stitution may be allowed to take the credit courses on the graduate and/or undergraduate level, respectively, provided that this student satisfies the appropriate requirements for admission to the college. He/she should not be allowed to enroll for more than one semester, except by special permission of the dean of the college concerned and the university registrar. Since the applicant does not follow any organized study program, a non-degree student is not a prospective candidate for graduation for any degree in the university."
"What is a Special Student? ","Even if he does not fully satisfy the university entrance requirements, a mature student may be admitted as a special student and may enroll for any subject that is, in the dean's opinion, has the necessary information or ability to pursue profitably. He/she should not be allowed to enroll for more than nine (9) except by special permission from the VPAA."
What is Online Admission?,Online admission makes it easy and convenient for prospective students to apply for various programs offered by the university during the admission cycle using internet connectivIty.
"What is Registration? ","Registration is open to new and old students who have satisfied the admission requirements. For on-site registration, students should enroll at the Office of the Registrar and register only in those subjects approved by the Registration Adviser/Program Coordinator/College Dean, as evidenced by their initials on the registration form. Whenever applicable, online registration may be used in line with its effectivity as endorsed by the University Registrar."
"Late Registration? ",The students are still allowed to register one (1) week after the last day of the regular registration period. Late registrants are charged a fine of P500.00. (BOR Resolution 1046 s 2012)
What is a student handbook?,"A student handbook is a comprehensive guide that provides information about the policies, procedures, rules, and resources of an educational institution."
Why is a student handbook important?,"A student handbook serves as a reference for students, helping them understand the expectations, rights, and responsibilities within the institution."
Where can I find the student handbook?,The student handbook is typically available on the university's website or distributed during orientation programs. You can also inquire at the student affairs office or administrative offices.
What topics are typically covered in a student handbook?,"A student handbook typically covers topics such as academic programs, admissions, registration, academic policies, student services, conduct and discipline, safety, financial matters, and more."
How can I navigate through the student handbook effectively?,Start by reading the table of contents to find relevant sections. Pay special attention to policies and guidelines that directly impact your academic journey and campus life.
Can the student handbook change?,"Yes, the student handbook can change over time to reflect updated policies, procedures, or changes in the institution. It's important to refer to the latest version."
What should I do if I have a question or need clarification about a policy in the student handbook?,"If you have any questions or need clarification, reach out to the university's student affairs office, administrative staff, or academic advisors for assistance."
What happens if I violate a policy in the student handbook?,"Consequences for policy violations are typically outlined in the handbook. Depending on the severity of the violation, disciplinary actions may range from warnings to academic penalties or even expulsion."
Can I appeal a decision made based on the student handbook policies?,"Yes, many institutions have a process for appealing decisions. Refer to the student handbook for information on the specific procedure to follow."
Are there specific guidelines for academic integrity in the student handbook?,"Yes, the student handbook usually includes guidelines on academic integrity, plagiarism, and the consequences for violating those standards."
How can I use the student handbook to plan my academic journey?,"The student handbook provides valuable information about program requirements, course offerings, prerequisites, and graduation requirements, helping you plan your academic path."
Are there resources for student support services in the student handbook?,"Yes, the student handbook typically provides information about counseling services, academic support, health services, disability services, and other resources available on campus."
Can the student handbook help me understand my rights as a student?,"Yes, the student handbook often includes sections explaining students' rights, such as freedom of speech, assembly, and due process."
Are there guidelines on campus safety and emergency procedures in the student handbook?,"Yes, the student handbook usually outlines safety measures, emergency procedures, and contact information for reporting incidents on campus."
How often should I refer to the student handbook?,It's a good practice to refer to the student handbook at the beginning of each academic year or whenever you have questions or concerns about policies or procedures.
Can I request a physical copy of the student handbook?,"Yes, LSPU provide physical copies of the student handbook upon request. You can inquire at the student affairs office or administrative office to obtain a printed version."
Are there guidelines on academic advising and mentorship in the student handbook?,"Yes, the student handbook often includes information about academic advising services, faculty mentorship programs, and guidance on selecting courses and majors."
Can I use the student handbook to understand the university's policies on student organizations and clubs?,"Yes, the student handbook typically includes information about the process of forming and joining student organizations, as well as guidelines for their operation and activities."
Are there guidelines on student conduct in online or virtual learning environments?,"Yes, with the increasing prevalence of online learning, many student handbooks now include specific guidelines and expectations for behavior in virtual classrooms, online discussions, and remote assessments."
How can I provide feedback or suggestions regarding the student handbook?,"If you have feedback or suggestions about the student handbook, you can contact the student affairs office or the administrative office responsible for maintaining and updating the handbook. They may have specific channels, such as feedback forms or email addresses, for submitting input."
Can I access the student handbook online if I misplace my physical copy?,"Yes, LSPU provide the student handbook in digital format on their official website and official facebook page, allowing you to access it anytime and anywhere."
Are there guidelines on academic appeals or grade disputes in the student handbook?,"Yes, the student handbook often includes information on the process of appealing grades, resolving academic disputes, and seeking resolution for concerns related to academic evaluations."
How can I use the student handbook to familiarize myself with campus resources and facilities?,"The student handbook typically provides an overview of campus resources, such as libraries, research centers, laboratories, and other facilities, along with their locations and operating hours."
Can I find information about campus housing and accommodation in the student handbook?,"Yes, the student handbook often includes details about on-campus housing options, application procedures, rules, and regulations related to student residences."
"Are there guidelines on internships, cooperative programs, or experiential learning opportunities in the student handbook?","Yes, the student handbook may contain information about internships, cooperative education programs, and other experiential learning opportunities, including eligibility criteria and application procedures."
Are there policies and guidelines for student conduct on social media platforms in the student handbook?,"Yes, many student handbooks include guidelines on responsible and respectful use of social media platforms, highlighting potential consequences for engaging in inappropriate or harmful behavior online."
Can I find information about student health insurance or healthcare services in the student handbook?,"Yes, the student handbook may provide information about student health insurance options, requirements, and details about healthcare services available on or near campus."
Are there guidelines on research ethics and responsible conduct of research in the student handbook?,"Yes, the student handbook may include information on research ethics, responsible conduct of research, and guidelines for academic integrity in research-related activities."
Can I use the student handbook to understand the university's policies on academic accommodations for students with disabilities?,"Yes, the student handbook typically includes information on the university's policies and procedures for requesting and receiving academic accommodations for students with disabilities."
Are there guidelines on student employment or work-study programs in the student handbook?,"Yes, the student handbook may contain information on student employment opportunities, work-study programs, application procedures, and guidelines for working on campus."
Can I find information about student rights and responsibilities regarding privacy and data protection in the student handbook?,"Yes, many student handbooks include sections outlining students' rights and responsibilities related to privacy, data protection, and the university's policies on handling student information."
Are there guidelines on student representation and participation in university governance in the student handbook?,"Yes, the student handbook may include information on student government, student organizations, and opportunities for student representation and participation in university governance structures."
Can I find information about transportation options and parking regulations in the student handbook?,"Yes, the student handbook may provide details about transportation services, parking regulations, parking permits, and guidelines for commuting to and from campus."
Are there guidelines on academic dress code or professional attire in the student handbook?,"Yes, the student handbook may include guidelines on appropriate academic dress code, professional attire for specific events or programs, and expectations for maintaining a professional appearance on campus."
Can I use the student handbook to understand the university's policies on sexual harassment and discrimination?,"Yes, the student handbook typically includes information on the university's policies and procedures for addressing sexual harassment, discrimination, and promoting a safe and inclusive campus environment."
Can I find information about student clubs and organizations in the student handbook?,"Yes, the student handbook often includes details about different student clubs, organizations, and extracurricular activities available on campus."
Are there guidelines on student conduct during examinations and assessments in the student handbook?,"Yes, the student handbook may provide guidelines and policies regarding academic integrity during examinations and assessments, including rules against cheating and plagiarism."
Can I use the student handbook to understand the university's policies on student grievances or complaints?,"Yes, the student handbook may outline the process for lodging grievances or complaints, including the steps to follow and the appropriate channels to address concerns."
Are there guidelines on student representation in university committees or boards in the student handbook?,"Yes, the student handbook may contain information on opportunities for student representation in various university committees, boards, or decision-making bodies."
Can I find information about study abroad or exchange programs in the student handbook?,"Yes, the student handbook may provide details about study abroad programs, exchange opportunities, eligibility requirements, and application procedures."
Are there guidelines on academic advising and registration for courses in the student handbook?,"Yes, the student handbook may include information on academic advising services, course selection, and registration procedures, helping students plan their academic schedules."
Can I find information about financial assistance and scholarships in the student handbook?,"Yes, the student handbook may provide details about available financial assistance programs, scholarships, eligibility criteria, and application procedures."
Are there guidelines on student-teacher relationships and appropriate conduct in the student handbook?,"Yes, the student handbook may outline guidelines for maintaining professional relationships between students and teachers, emphasizing appropriate conduct and boundaries."
Can I use the student handbook to understand the university's policies on campus closures or weather-related emergencies?,"Yes, the student handbook may include information on procedures and protocols followed during campus closures or in cases of weather-related emergencies."
Are there guidelines on academic probation or academic standing in the student handbook?,"Yes, the student handbook may provide information on the criteria for academic probation, the steps to regain good academic standing, and the support services available to students in this situation."
"Can I find information about the university's policies on alcohol, drugs, and substance abuse in the student handbook?","Yes, the student handbook may outline the university's policies regarding the use of alcohol, drugs, and other substances on campus, as well as the associated consequences for violations."
"Are there guidelines on student rights and responsibilities related to freedom of expression and peaceful assembly in the student handbook?
","Yes, the student handbook may include information on students' rights to freedom of expression, peaceful assembly, and the responsible exercise of these rights within the university community."
Can I use the student handbook to understand the university's policies on academic advising and faculty availability?,"Yes, the student handbook may provide information on faculty availability, office hours, and the process for seeking academic advising or assistance from professors."
Are there guidelines on responsible use of technology and computer resources in the student handbook?,"Yes, the student handbook may include guidelines on responsible use of technology resources, computer labs, network services, and the consequences for unauthorized access or misuse."
"Can I find information about the university's policies on withdrawal, leave of absence, or transfer in the student handbook?","Yes, the student handbook may contain information on the process and requirements for withdrawing from the university, taking a leave of absence, or transferring to another institution."
Can I have the software copy of the student handbook?,Yes! https://drive.google.com/file/d/1BgzaA0qORJVSXTIk_UnZr6C3_PUbocKH/view
How do I request a subject that is not scheduled for a given term?,"You must submit a written request to the Program Coordinator/Dean, with the signatures of at least 10 students who are interested in taking the subject. The request must also be approved by the Vice President for Academic Affairs."
What if there are not enough students to meet the minimum requirement?," If the number of students does not reach the requirement, the subject may still be offered if the students belong to the course or curriculum that has been superseded by a new one."
Can graduating students request for unscheduled/petition subjects?,"Yes, graduating students may request for unscheduled/petition subjects. The request must be submitted to the Program Coordinator/Dean, with the signature of the student's adviser."
Can the College Dean schedule a subject for students who failed during the previous semester?,"Yes, the College Dean may schedule a subject for students who failed during the previous semester. The request must be submitted to the College Dean not later than one month before the end of the preceding semester. The request must also be accompanied by a list of the students who failed the subject and the signatures of their advisers."
What is the grading system used by the school?,The school uses a grading system that is expressed in Arabic numerals from 1.0 to 5.0. The following are the grades used and their equivalents in percent and respective descriptions: Average Equivalent Grade Description 1.00 99-100 Excellent 1.25 96-98 1.50 93-95 Very Satisfactory 1.75 90-92 2.00 87-89 Satisfactory 2.25 84-86 2.50 81-83 Fairly Satisfactory 2.75 78-80 3.00 75-77 4.00 70-74 Conditional Failure 5.00 69 and below Failed INC Incomplete DRP Officially Dropped
When are grades submitted?,Grades must be submitted to the registrar's office not later than ten (10) working days after the last day of the examination period.
What can I do if I believe my grade is incorrect?," If you believe your grade is incorrect, you may request in writing for a change/rectification of grades within ten (10) days after the official release of the grades by the Office of the Registrar. You should address the concern to your faculty, and the faculty will follow the procedures."
How is the GWA computed?,The General Weighted Average or GWA of students refers to the weighted average of grades in all academic courses taken in a given semester. The GWA is computed by dividing the sum of the weighted grades by the total number of weighted units. The weighted units are determined by the number of units of the course and the level of the course.
What is cross registration?,Cross registration refers to the practice of enrolling in a course offered by another college within the university simultaneously with your primary college. It allows students to take classes outside their home college while following specific guidelines.
How can I cross-register within the LSPU system?,"To cross-register within the LSPU (Laguna State Polytechnic University) system, you must obtain permission from the campus registrar where you are primarily enrolled. Ensure that you have completed your registration on your home campus before requesting permission to cross-register. The total number of units or credits you can register for in multiple colleges should not exceed the maximum allowed in the academic load rules. Cross-registration may be permitted in cases of scheduling conflicts or when a particular subject is not offered in your home college."
Can I cross-register from another institution to LSPU?,"Yes, if you are a student registered at another institution and wish to cross-register at LSPU, you must present a written permit from your institution's registrar. The permit should specify the total number of units for which you are registered and the subjects for which you are authorized to enroll at LSPU. However, admission to LSPU as a cross-registered student is subject to the approval of the LSPU registrar."
What if I want to cross-register from LSPU to another institution?,"If you wish to cross-register at another institution, you need to seek permission and approval from the college dean of your home institution and the campus registrar. You must specify the subject/course and the number of units you want to cross-enroll in order to earn credits from the subject/course offered by the other institution."
Are there any limitations on cross-registration?,"Yes, there are limitations on cross-registration. The specific limitations may include the total number of units or credits allowed for cross-registration, the eligibility criteria for cross-registering students, and any restrictions on particular courses or programs. It is important to consult the student handbook or relevant authorities for detailed information regarding these limitations."
How do I secure permission for cross-registration?,"To secure permission for cross-registration, you must follow the guidelines provided in the student handbook. Typically, you would need to submit a formal request to the appropriate registrar or college dean, ensuring that you have met any prerequisites or requirements for the desired course."
